,id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag,trip_duration,id_date,date,maximum temperature,minimum temperature,average temperature,precipitation,snow fall,snow depth,precipitation_n,snow fall_n,snow depth_n,hour,daily_trip_count,distance_km,coordinates_pickupp,coordinates_dropofff,index_right,NATName_p,BoroName_p,NATName_d,BoroName_d
381,id1333989,1,2016-04-11 10:59:10,2016-04-11 11:05:30,1,-73.98369598388672,40.74443054199219,-73.97832489013672,40.737735748291016,N,380,2016-04-11,2016-04-11,61,47,54.0,0,0,0,0.0,0.0,0.0,10,316,0.8711686281520025,POINT (-73.98369598388672 40.74443054199219),POINT (-73.97832489013672 40.737735748291016),129,Midtown South-Flatiron-Union Square,Manhattan,Murray Hill-Kips Bay,Manhattan
382,id3877674,1,2016-02-09 20:42:41,2016-02-09 21:06:45,1,-74.00978851318358,40.712364196777344,-73.83653259277342,40.71902847290039,N,1444,2016-02-09,2016-02-09,81,66,73.5,0,0,0,0.0,0.0,0.0,20,337,14.620940408393965,POINT (-74.00978851318358 40.712364196777344),POINT (-73.83653259277342 40.71902847290039),119,Tribeca-Civic Center,Manhattan,Forest Hills,Queens
383,id3892641,1,2016-05-09 20:18:42,2016-05-09 20:26:11,1,-73.97472381591797,40.761276245117195,-73.98480224609375,40.74827575683594,N,449,2016-05-09,2016-05-09,84,65,74.5,0,0,0,0.0,0.0,0.0,20,281,1.676421822906263,POINT (-73.97472381591797 40.761276245117195),POINT (-73.98480224609375 40.74827575683594),130,Midtown-Times Square,Manhattan,Midtown South-Flatiron-Union Square,Manhattan
384,id2287030,2,2016-04-02 00:00:33,2016-04-02 00:03:23,2,-73.99304962158203,40.76293182373047,-73.98255157470702,40.77750015258789,N,170,2016-04-02,2016-04-02,59,44,51.5,T,0.0,0,0.05,0.0,0.0,0,373,1.8454579518030698,POINT (-73.99304962158203 40.76293182373047),POINT (-73.98255157470702 40.77750015258789),128,Hell's Kitchen,Manhattan,Upper West Side-Lincoln Square,Manhattan
385,id2551093,1,2016-05-08 10:59:20,2016-05-08 11:07:30,1,-73.7821273803711,40.64447021484375,-73.8113021850586,40.67021179199219,N,490,2016-05-08,2016-05-08,83,69,76.0,0,0,0,0.0,0.0,0.0,10,319,3.774866902714325,POINT (-73.7821273803711 40.64447021484375),POINT (-73.8113021850586 40.67021179199219),236,John F. Kennedy International Airport,Queens,South Ozone Park,Queens
386,id3808632,1,2016-02-05 03:41:36,2016-02-05 03:59:45,1,-73.99227905273438,40.739990234375,-73.94231414794923,40.837493896484375,N,1089,2016-02-05,2016-02-05,60,45,52.5,0.04,0.0,0,0.04,0.0,0.0,3,337,11.629331710160866,POINT (-73.99227905273438 40.739990234375),POINT (-73.94231414794923 40.837493896484375),129,Midtown South-Flatiron-Union Square,Manhattan,Washington Heights (South),Manhattan
387,id3431423,1,2016-04-12 15:11:34,2016-04-12 15:48:49,1,-73.98613739013672,40.75988006591797,-73.86512756347656,40.77056884765625,N,2235,2016-04-12,2016-04-12,47,39,43.0,0,0,0,0.0,0.0,0.0,15,332,10.26028786010938,POINT (-73.98613739013672 40.75988006591797),POINT (-73.86512756347656 40.77056884765625),130,Midtown-Times Square,Manhattan,LaGuardia Airport,Queens
388,id3003058,1,2016-05-08 02:32:00,2016-05-08 03:07:13,1,-73.99635314941406,40.766544342041016,-73.93641662597656,40.693885803222656,Y,2113,2016-05-08,2016-05-08,83,69,76.0,0,0,0,0.0,0.0,0.0,2,319,9.5279044243721,POINT (-73.99635314941406 40.766544342041016),POINT (-73.93641662597656 40.693885803222656),128,Hell's Kitchen,Manhattan,Bedford-Stuyvesant (East),Brooklyn
389,id0292522,1,2016-05-02 11:09:39,2016-05-02 11:12:30,1,-73.97284698486328,40.793354034423835,-73.9677505493164,40.80232238769531,N,171,2016-05-02,2016-05-02,44,31,37.5,0.53,2.5,1,0.53,2.5,1.0,11,318,1.0855968861967698,POINT (-73.97284698486328 40.793354034423835),POINT (-73.9677505493164 40.80232238769531),137,Upper West Side (Central),Manhattan,Upper West Side-Manhattan Valley,Manhattan
390,id0874521,2,2016-05-01 15:08:33,2016-05-01 15:20:54,5,-73.98390197753906,40.745880126953125,-74.00369262695312,40.73759078979492,N,741,2016-05-01,2016-05-01,29,11,20.0,0.00,0.0,0,0.0,0.0,0.0,15,365,1.9051365465851702,POINT (-73.98390197753906 40.745880126953125),POINT (-74.00369262695312 40.73759078979492),129,Midtown South-Flatiron-Union Square,Manhattan,West Village,Manhattan
391,id1281190,1,2016-02-08 19:05:26,2016-02-08 19:10:01,1,-73.98717498779298,40.7449607849121,-73.98057556152342,40.74235534667969,N,275,2016-02-08,2016-02-08,79,68,73.5,0,0,0,0.0,0.0,0.0,19,322,0.626926609898887,POINT (-73.98717498779298 40.7449607849121),POINT (-73.98057556152342 40.74235534667969),129,Midtown South-Flatiron-Union Square,Manhattan,Murray Hill-Kips Bay,Manhattan
392,id0097914,1,2016-04-10 01:19:03,2016-04-10 01:23:23,1,-73.95677947998048,40.720947265625,-73.95597076416014,40.73002243041992,N,260,2016-04-10,2016-04-10,69,60,64.5,0,0,0,0.0,0.0,0.0,1,340,1.011410854365872,POINT (-73.95677947998048 40.720947265625),POINT (-73.95597076416014 40.73002243041992),1,Williamsburg,Brooklyn,Greenpoint,Brooklyn
393,id0824172,2,2016-06-02 14:21:49,2016-06-02 14:33:45,1,-73.9485626220703,40.776611328125,-73.95231628417967,40.78977966308594,N,716,2016-06-02,2016-06-02,40,30,35.0,0.00,0.0,0,0.0,0.0,0.0,14,314,1.4979705610550813,POINT (-73.9485626220703 40.776611328125),POINT (-73.95231628417967 40.78977966308594),141,Upper East Side-Yorkville,Manhattan,East Harlem (South),Manhattan
394,id1409321,2,2016-02-03 14:53:53,2016-02-03 14:59:53,5,-73.97876739501953,40.76395034790039,-73.97756958007811,40.77399063110352,N,360,2016-02-03,2016-02-03,55,29,42.0,0.14,0.0,0,0.14,0.0,0.0,14,335,1.1209763056837587,POINT (-73.97876739501953 40.76395034790039),POINT (-73.97756958007811 40.77399063110352),130,Midtown-Times Square,Manhattan,Central Park,Manhattan
395,id3175157,2,2016-05-09 01:47:11,2016-05-09 02:16:10,1,-73.99468231201173,40.75038909912109,-73.86956787109375,40.85940170288086,N,1739,2016-05-09,2016-05-09,84,65,74.5,0,0,0,0.0,0.0,0.0,1,281,16.057021129406035,POINT (-73.99468231201173 40.75038909912109),POINT (-73.86956787109375 40.85940170288086),129,Midtown South-Flatiron-Union Square,Manhattan,Allerton,Bronx
396,id3194388,1,2016-06-02 06:12:57,2016-06-02 06:19:23,1,-73.9904556274414,40.7559814453125,-73.98375701904298,40.75518035888672,N,386,2016-06-02,2016-06-02,40,30,35.0,0.00,0.0,0,0.0,0.0,0.0,6,314,0.5712140653445622,POINT (-73.9904556274414 40.7559814453125),POINT (-73.98375701904298 40.75518035888672),130,Midtown-Times Square,Manhattan,Midtown-Times Square,Manhattan
397,id0822165,2,2016-05-07 14:08:05,2016-05-07 14:17:29,6,-73.99779510498048,40.75081253051758,-73.99778747558594,40.736175537109375,N,564,2016-05-07,2016-05-07,86,69,77.5,0.66,0,0,0.66,0.0,0.0,14,407,1.627559535235238,POINT (-73.99779510498048 40.75081253051758),POINT (-73.99778747558594 40.736175537109375),127,Chelsea-Hudson Yards,Manhattan,West Village,Manhattan
398,id3613138,1,2016-02-07 19:11:19,2016-02-07 19:22:13,2,-73.99980163574217,40.730716705322266,-73.97904968261719,40.7525634765625,N,654,2016-02-07,2016-02-07,76,63,69.5,0,0,0,0.0,0.0,0.0,19,333,2.9929657215806396,POINT (-73.99980163574217 40.730716705322266),POINT (-73.97904968261719 40.7525634765625),122,Greenwich Village,Manhattan,Midtown-Times Square,Manhattan
399,id3647586,1,2016-02-09 14:19:23,2016-02-09 14:24:51,2,-73.95411682128906,40.7788314819336,-73.94708251953125,40.79512786865234,N,328,2016-02-09,2016-02-09,81,66,73.5,0,0,0,0.0,0.0,0.0,14,337,1.9063955581294931,POINT (-73.95411682128906 40.7788314819336),POINT (-73.94708251953125 40.79512786865234),140,Upper East Side-Carnegie Hill,Manhattan,East Harlem (South),Manhattan
400,id1211472,1,2016-05-12 14:11:19,2016-05-12 15:03:16,1,-73.95157623291014,40.79134368896485,-73.78914642333984,40.64167785644531,Y,3117,2016-05-12,2016-05-12,49,38,43.5,0.19,0,0,0.19,0.0,0.0,14,355,21.549066638234734,POINT (-73.95157623291014 40.79134368896485),POINT (-73.78914642333984 40.64167785644531),147,East Harlem (South),Manhattan,John F. Kennedy International Airport,Queens
401,id1649629,1,2016-01-02 11:52:09,2016-01-02 11:58:47,1,-73.97920989990233,40.76535415649414,-73.97327423095702,40.757591247558594,N,398,2016-01-02,2016-01-02,59,44,51.5,0.01,0.0,2,0.01,0.0,2.0,11,268,0.9975101170556484,POINT (-73.97920989990233 40.76535415649414),POINT (-73.97327423095702 40.757591247558594),130,Midtown-Times Square,Manhattan,East Midtown-Turtle Bay,Manhattan
402,id2449460,1,2016-02-04 23:28:41,2016-02-04 23:37:08,1,-73.98171997070312,40.76399993896485,-73.98154449462889,40.77876663208008,N,507,2016-02-04,2016-02-04,61,49,55.0,0.16,0.0,0,0.16,0.0,0.0,23,348,1.6420478481557568,POINT (-73.98171997070312 40.76399993896485),POINT (-73.98154449462889 40.77876663208008),130,Midtown-Times Square,Manhattan,Upper West Side-Lincoln Square,Manhattan
403,id2585409,2,2016-04-06 11:23:37,2016-04-06 11:37:14,3,-73.96404266357422,40.75799179077149,-73.95250701904298,40.772560119628906,N,817,2016-04-06,2016-04-06,83,66,74.5,0.40,0.0,0,0.4,0.0,0.0,11,342,1.8889110028949552,POINT (-73.96404266357422 40.75799179077149),POINT (-73.95250701904298 40.772560119628906),134,East Midtown-Turtle Bay,Manhattan,Upper East Side-Yorkville,Manhattan
404,id0382265,1,2016-02-02 21:39:22,2016-02-02 21:47:29,1,-73.95099639892578,40.77764892578125,-73.96525573730467,40.7906379699707,N,487,2016-02-02,2016-02-02,50,38,44.0,0.00,0.0,T,0.0,0.0,0.05,21,300,1.878130488600094,POINT (-73.95099639892578 40.77764892578125),POINT (-73.96525573730467 40.7906379699707),141,Upper East Side-Yorkville,Manhattan,Central Park,Manhattan
405,id3890985,2,2016-06-02 10:46:26,2016-06-02 11:14:11,2,-73.95680236816406,40.7777099609375,-73.976806640625,40.7595100402832,N,1665,2016-06-02,2016-06-02,40,30,35.0,0.00,0.0,0,0.0,0.0,0.0,10,314,2.6331571893017967,POINT (-73.95680236816406 40.7777099609375),POINT (-73.976806640625 40.7595100402832),140,Upper East Side-Carnegie Hill,Manhattan,Midtown-Times Square,Manhattan
406,id3294103,2,2016-06-07 19:46:03,2016-06-07 19:52:17,1,-73.98628234863281,40.76036071777344,-73.97112274169923,40.78281021118164,N,374,2016-06-07,2016-06-07,91,75,83.0,0,0,0,0.0,0.0,0.0,19,325,2.8037559179640525,POINT (-73.98628234863281 40.76036071777344),POINT (-73.97112274169923 40.78281021118164),130,Midtown-Times Square,Manhattan,Central Park,Manhattan
407,id3015936,2,2016-04-08 11:42:50,2016-04-08 12:05:38,1,-73.990966796875,40.75582885742188,-73.96282196044923,40.76430892944336,N,1368,2016-04-08,2016-04-08,81,67,74.0,0,0,0,0.0,0.0,0.0,11,387,2.5511472939106987,POINT (-73.990966796875 40.75582885742188),POINT (-73.96282196044923 40.76430892944336),128,Hell's Kitchen,Manhattan,Upper East Side-Lenox Hill-Roosevelt Island,Manhattan
408,id1241025,2,2016-06-06 10:28:15,2016-06-06 10:54:39,1,-73.99424743652342,40.75102996826172,-73.96060180664062,40.76625061035156,N,1584,2016-06-06,2016-06-06,83,65,74.0,0.00,0.0,0,0.0,0.0,0.0,10,315,3.300776993210072,POINT (-73.99424743652342 40.75102996826172),POINT (-73.96060180664062 40.76625061035156),129,Midtown South-Flatiron-Union Square,Manhattan,Upper East Side-Lenox Hill-Roosevelt Island,Manhattan
409,id3963944,2,2016-03-07 19:16:34,2016-03-07 19:20:00,6,-73.98527526855469,40.747215270996094,-73.98446655273438,40.740047454833984,N,206,2016-03-07,2016-03-07,78,64,71.0,0,0,0,0.0,0.0,0.0,19,308,0.7999314358907207,POINT (-73.98527526855469 40.747215270996094),POINT (-73.98446655273438 40.740047454833984),129,Midtown South-Flatiron-Union Square,Manhattan,Gramercy,Manhattan
410,id2522484,2,2016-05-07 17:49:40,2016-05-07 17:59:52,4,-73.97648620605469,40.788440704345696,-73.98268127441406,40.76335144042969,N,612,2016-05-07,2016-05-07,86,69,77.5,0.66,0,0,0.66,0.0,0.0,17,407,2.8381507328279336,POINT (-73.97648620605469 40.788440704345696),POINT (-73.98268127441406 40.76335144042969),137,Upper West Side (Central),Manhattan,Midtown-Times Square,Manhattan
411,id1266110,1,2016-03-08 14:00:09,2016-03-08 14:10:18,1,-73.98745727539062,40.751998901367195,-73.98027038574217,40.76232147216797,N,609,2016-03-08,2016-03-08,80,66,73.0,0,0,0,0.0,0.0,0.0,14,336,1.2976598260303753,POINT (-73.98745727539062 40.751998901367195),POINT (-73.98027038574217 40.76232147216797),130,Midtown-Times Square,Manhattan,Midtown-Times Square,Manhattan
412,id1739324,2,2016-01-12 19:29:12,2016-01-12 19:42:19,5,-74.00395965576173,40.73339080810546,-73.98738098144531,40.735748291015625,N,787,2016-01-12,2016-01-12,54,42,48.0,0.07,0,0,0.07,0.0,0.0,19,330,1.4212522998670514,POINT (-74.00395965576173 40.73339080810546),POINT (-73.98738098144531 40.735748291015625),123,West Village,Manhattan,Gramercy,Manhattan
413,id1033335,1,2016-03-09 22:00:19,2016-03-09 22:12:55,1,-73.98413848876953,40.737449645996094,-73.97618103027344,40.75081634521485,N,756,2016-03-09,2016-03-09,75,66,70.5,0,0,0,0.0,0.0,0.0,22,304,1.6304959302129585,POINT (-73.98413848876953 40.737449645996094),POINT (-73.97618103027344 40.75081634521485),132,Gramercy,Manhattan,Murray Hill-Kips Bay,Manhattan
414,id3273389,1,2016-05-01 07:18:12,2016-05-01 07:30:46,3,-73.96261596679686,40.758907318115234,-73.98506927490233,40.74720764160156,N,754,2016-05-01,2016-05-01,29,11,20.0,0.00,0.0,0,0.0,0.0,0.0,7,365,2.295550452563133,POINT (-73.96261596679686 40.758907318115234),POINT (-73.98506927490233 40.74720764160156),134,East Midtown-Turtle Bay,Manhattan,Midtown South-Flatiron-Union Square,Manhattan
415,id2540752,2,2016-06-04 08:22:28,2016-06-04 08:24:34,1,-73.96358489990233,40.76198196411133,-73.96278381347656,40.76798629760742,N,126,2016-06-04,2016-06-04,48,30,39.0,0.00,0.0,0,0.0,0.0,0.0,8,357,0.6710514975386788,POINT (-73.96358489990233 40.76198196411133),POINT (-73.96278381347656 40.76798629760742),139,Upper East Side-Lenox Hill-Roosevelt Island,Manhattan,Upper East Side-Carnegie Hill,Manhattan
416,id1115559,2,2016-06-10 15:28:33,2016-06-10 15:39:23,1,-73.99734497070312,40.725852966308594,-74.00755310058594,40.74089813232422,N,650,2016-06-10,2016-06-10,73,55,64.0,0,0,0,0.0,0.0,0.0,15,337,1.881105271278208,POINT (-73.99734497070312 40.725852966308594),POINT (-74.00755310058594 40.74089813232422),122,Greenwich Village,Manhattan,West Village,Manhattan
417,id1597082,1,2016-01-07 12:06:50,2016-01-07 12:28:05,2,-73.976806640625,40.790386199951165,-73.9560317993164,40.773632049560554,N,1275,2016-01-07,2016-01-07,79,66,72.5,0.83,0,0,0.83,0.0,0.0,12,327,2.555444505641684,POINT (-73.976806640625 40.790386199951165),POINT (-73.9560317993164 40.773632049560554),137,Upper West Side (Central),Manhattan,Upper East Side-Lenox Hill-Roosevelt Island,Manhattan
418,id0234668,1,2016-01-08 23:35:54,2016-01-08 23:42:48,1,-73.98162078857422,40.7645263671875,-73.99606323242188,40.76729583740234,N,414,2016-01-08,2016-01-08,80,69,74.5,T,0,0,0.05,0.0,0.0,23,370,1.2546814918374867,POINT (-73.98162078857422 40.7645263671875),POINT (-73.99606323242188 40.76729583740234),130,Midtown-Times Square,Manhattan,Hell's Kitchen,Manhattan
419,id0052453,1,2016-05-06 11:49:29,2016-05-06 11:56:48,2,-73.99054718017578,40.75592041015625,-73.98318481445312,40.756954193115234,N,439,2016-05-06,2016-05-06,71,65,68.0,0.91,0.0,0,0.91,0.0,0.0,11,369,0.6306905358066042,POINT (-73.99054718017578 40.75592041015625),POINT (-73.98318481445312 40.756954193115234),130,Midtown-Times Square,Manhattan,Midtown-Times Square,Manhattan
420,id3959507,1,2016-04-04 20:15:24,2016-04-04 20:24:17,4,-73.98571014404298,40.74989318847656,-73.99139404296875,40.73928451538086,N,533,2016-04-04,2016-04-04,45,29,37.0,0.47,T,0,0.47,0.05,0.0,20,336,1.2731111774913972,POINT (-73.98571014404298 40.74989318847656),POINT (-73.99139404296875 40.73928451538086),130,Midtown-Times Square,Manhattan,Midtown South-Flatiron-Union Square,Manhattan
421,id1923951,2,2016-05-10 15:20:49,2016-05-10 15:42:30,1,-73.96060943603516,40.77282333374024,-73.98056793212889,40.748210906982415,N,1301,2016-05-10,2016-05-10,67,53,60.0,0,0,0,0.0,0.0,0.0,15,317,3.2118001958532303,POINT (-73.96060943603516 40.77282333374024),POINT (-73.98056793212889 40.748210906982415),140,Upper East Side-Carnegie Hill,Manhattan,Midtown-Times Square,Manhattan
422,id0132701,1,2016-01-03 14:18:11,2016-01-03 14:29:21,1,-73.96644592285155,40.764442443847656,-73.9892349243164,40.73624420166016,N,670,2016-01-03,2016-01-03,52,39,45.5,0.00,0.0,0,0.0,0.0,0.0,14,276,3.6764826795749643,POINT (-73.96644592285155 40.764442443847656),POINT (-73.9892349243164 40.73624420166016),140,Upper East Side-Carnegie Hill,Manhattan,Gramercy,Manhattan
423,id2262567,1,2016-06-10 10:29:38,2016-06-10 10:46:58,1,-73.99383544921875,40.74164581298828,-73.978271484375,40.747501373291016,N,1040,2016-06-10,2016-06-10,73,55,64.0,0,0,0,0.0,0.0,0.0,10,337,1.4639403548366434,POINT (-73.99383544921875 40.74164581298828),POINT (-73.978271484375 40.747501373291016),127,Chelsea-Hudson Yards,Manhattan,Murray Hill-Kips Bay,Manhattan
424,id2928438,1,2016-06-10 13:59:14,2016-06-10 14:08:17,1,-73.98783874511719,40.76984024047852,-73.97970581054686,40.783935546875,N,543,2016-06-10,2016-06-10,73,55,64.0,0,0,0,0.0,0.0,0.0,13,337,1.710406677695129,POINT (-73.98783874511719 40.76984024047852),POINT (-73.97970581054686 40.783935546875),136,Upper West Side-Lincoln Square,Manhattan,Upper West Side (Central),Manhattan
425,id3020057,2,2016-02-09 22:44:36,2016-02-09 22:53:43,1,-73.98780822753906,40.72103118896485,-73.98947143554686,40.73004913330078,N,547,2016-02-09,2016-02-09,81,66,73.5,0,0,0,0.0,0.0,0.0,22,337,1.0124971755080043,POINT (-73.98780822753906 40.72103118896485),POINT (-73.98947143554686 40.73004913330078),125,Lower East Side,Manhattan,East Village,Manhattan
426,id0965610,2,2016-03-03 04:11:23,2016-03-03 04:25:28,1,-74.00228118896483,40.733711242675774,-73.9783935546875,40.76517868041992,N,845,2016-03-03,2016-03-03,36,26,31.0,0.00,0.0,0,0.0,0.0,0.0,4,375,4.036369782339798,POINT (-74.00228118896483 40.733711242675774),POINT (-73.9783935546875 40.76517868041992),123,West Village,Manhattan,Midtown-Times Square,Manhattan
427,id1324382,1,2016-01-07 18:12:52,2016-01-07 18:55:57,1,-73.7823486328125,40.64480209350586,-73.95465087890625,40.78914642333984,N,2585,2016-01-07,2016-01-07,79,66,72.5,0.83,0,0,0.83,0.0,0.0,18,327,21.644569796811435,POINT (-73.7823486328125 40.64480209350586),POINT (-73.95465087890625 40.78914642333984),236,John F. Kennedy International Airport,Queens,East Harlem (South),Manhattan
428,id3913560,2,2016-01-11 22:48:55,2016-01-11 23:40:20,2,-74.01265716552734,40.702178955078125,-74.3077621459961,40.56734085083008,N,3085,2016-01-11,2016-01-11,58,40,49.0,0,0,0,0.0,0.0,0.0,22,287,29.0672101682108,POINT (-74.01265716552734 40.702178955078125),POINT (-74.3077621459961 40.56734085083008),118,Financial District-Battery Park City,Manhattan,,
429,id1515863,1,2016-06-04 16:37:47,2016-06-04 16:49:30,1,-73.95342254638672,40.80702209472656,-73.98128509521484,40.774261474609375,N,703,2016-06-04,2016-06-04,48,30,39.0,0.00,0.0,0,0.0,0.0,0.0,16,357,4.3326773818350315,POINT (-73.95342254638672 40.80702209472656),POINT (-73.98128509521484 40.774261474609375),145,Harlem (South),Manhattan,Upper West Side-Lincoln Square,Manhattan
430,id2147806,2,2016-02-12 06:50:15,2016-02-12 06:54:02,2,-73.97100067138672,40.76088333129882,-73.97868347167967,40.75093460083008,N,227,2016-02-12,2016-02-12,51,40,45.5,0,0,0,0.0,0.0,0.0,6,353,1.2816207017317949,POINT (-73.97100067138672 40.76088333129882),POINT (-73.97868347167967 40.75093460083008),134,East Midtown-Turtle Bay,Manhattan,Midtown-Times Square,Manhattan
431,id1185529,1,2016-03-08 22:25:46,2016-03-08 22:34:10,1,-73.97731018066406,40.7497673034668,-73.99720764160156,40.72473907470703,N,504,2016-03-08,2016-03-08,80,66,73.0,0,0,0,0.0,0.0,0.0,22,336,3.2489348820726884,POINT (-73.97731018066406 40.7497673034668),POINT (-73.99720764160156 40.72473907470703),133,Murray Hill-Kips Bay,Manhattan,SoHo-Little Italy-Hudson Square,Manhattan
432,id1871156,1,2016-04-09 02:14:13,2016-04-09 02:24:56,1,-73.98188018798828,40.72845077514648,-73.99478912353516,40.7188720703125,N,643,2016-04-09,2016-04-09,80,65,72.5,0,0,0,0.0,0.0,0.0,2,389,1.5224497208512628,POINT (-73.98188018798828 40.72845077514648),POINT (-73.99478912353516 40.7188720703125),126,East Village,Manhattan,SoHo-Little Italy-Hudson Square,Manhattan
433,id3808990,2,2016-02-12 10:07:42,2016-02-12 10:21:47,3,-74.0074462890625,40.7100715637207,-73.97742462158203,40.74635314941406,N,845,2016-02-12,2016-02-12,51,40,45.5,0,0,0,0.0,0.0,0.0,10,353,4.761886815209766,POINT (-74.0074462890625 40.7100715637207),POINT (-73.97742462158203 40.74635314941406),118,Financial District-Battery Park City,Manhattan,Murray Hill-Kips Bay,Manhattan
434,id1763513,1,2016-02-08 23:06:25,2016-02-08 23:11:24,1,-73.9623794555664,40.804885864257805,-73.95011901855469,40.80004501342773,N,299,2016-02-08,2016-02-08,79,68,73.5,0,0,0,0.0,0.0,0.0,23,322,1.163919704226855,POINT (-73.9623794555664 40.804885864257805),POINT (-73.95011901855469 40.80004501342773),142,Morningside Heights,Manhattan,Harlem (South),Manhattan
435,id3893063,2,2016-06-02 17:32:41,2016-06-02 18:42:43,1,-73.94857788085938,40.778079986572266,-73.78179168701173,40.64678955078125,N,4202,2016-06-02,2016-06-02,40,30,35.0,0.00,0.0,0,0.0,0.0,0.0,17,314,20.266738457581578,POINT (-73.94857788085938 40.778079986572266),POINT (-73.78179168701173 40.64678955078125),141,Upper East Side-Yorkville,Manhattan,John F. Kennedy International Airport,Queens
436,id1814949,1,2016-02-06 02:35:50,2016-02-06 02:56:23,1,-73.99258422851561,40.73397064208984,-73.96060943603516,40.68657684326172,N,1233,2016-02-06,2016-02-06,78,62,70.0,0.00,0.0,0,0.0,0.0,0.0,2,378,5.919107612988431,POINT (-73.99258422851561 40.73397064208984),POINT (-73.96060943603516 40.68657684326172),122,Greenwich Village,Manhattan,Clinton Hill,Brooklyn
437,id3487746,1,2016-02-01 13:24:04,2016-02-01 13:29:27,1,-73.94911193847656,40.78157043457031,-73.94993591308595,40.77224349975586,N,323,2016-02-01,2016-02-01,40,32,36.0,0.00,0.0,0,0.0,0.0,0.0,13,284,1.0394260102690465,POINT (-73.94911193847656 40.78157043457031),POINT (-73.94993591308595 40.77224349975586),141,Upper East Side-Yorkville,Manhattan,Upper East Side-Yorkville,Manhattan
438,id3336474,2,2016-06-11 00:57:33,2016-06-11 01:03:34,1,-74.00248718261719,40.750049591064446,-74.00650787353516,40.74394989013672,N,361,2016-06-11,2016-06-11,59,45,52.0,0,0,0,0.0,0.0,0.0,0,337,0.7581252362607078,POINT (-74.00248718261719 40.750049591064446),POINT (-74.00650787353516 40.74394989013672),127,Chelsea-Hudson Yards,Manhattan,Chelsea-Hudson Yards,Manhattan
439,id3991516,1,2016-02-06 13:37:05,2016-02-06 14:00:24,4,-73.97305297851561,40.74870300292969,-74.0040283203125,40.73358917236328,N,1399,2016-02-06,2016-02-06,78,62,70.0,0.00,0.0,0,0.0,0.0,0.0,13,378,3.103951902748002,POINT (-73.97305297851561 40.74870300292969),POINT (-74.0040283203125 40.73358917236328),133,Murray Hill-Kips Bay,Manhattan,West Village,Manhattan
440,id3781075,2,2016-02-08 21:57:23,2016-02-08 22:34:54,1,-73.98121643066406,40.772506713867195,-73.78286743164062,40.64884567260742,N,2251,2016-02-08,2016-02-08,79,68,73.5,0,0,0,0.0,0.0,0.0,21,322,21.646617535137544,POINT (-73.98121643066406 40.772506713867195),POINT (-73.78286743164062 40.64884567260742),136,Upper West Side-Lincoln Square,Manhattan,John F. Kennedy International Airport,Queens
441,id0782671,1,2016-06-06 17:57:15,2016-06-06 18:10:02,1,-73.97969055175781,40.73726272583008,-74.00151062011719,40.73851776123047,N,767,2016-06-06,2016-06-06,83,65,74.0,0.00,0.0,0,0.0,0.0,0.0,17,315,1.843689316797602,POINT (-73.97969055175781 40.73726272583008),POINT (-74.00151062011719 40.73851776123047),132,Gramercy,Manhattan,West Village,Manhattan
442,id0114631,2,2016-03-06 11:49:27,2016-03-06 11:56:29,1,-73.98670196533203,40.75047302246094,-73.99405670166014,40.73533630371094,N,422,2016-03-06,2016-03-06,70,63,66.5,0.04,0.0,0,0.04,0.0,0.0,11,345,1.7935525074478165,POINT (-73.98670196533203 40.75047302246094),POINT (-73.99405670166014 40.73533630371094),130,Midtown-Times Square,Manhattan,Greenwich Village,Manhattan
443,id2991751,1,2016-05-11 16:06:09,2016-05-11 16:22:38,1,-73.9713363647461,40.7506217956543,-73.98197937011719,40.762592315673835,N,989,2016-05-11,2016-05-11,62,44,53.0,0,0,0,0.0,0.0,0.0,16,347,1.6047884373036818,POINT (-73.9713363647461 40.7506217956543),POINT (-73.98197937011719 40.762592315673835),133,Murray Hill-Kips Bay,Manhattan,Midtown-Times Square,Manhattan
444,id0036157,1,2016-04-11 19:27:41,2016-04-11 19:35:37,1,-73.96585083007811,40.75437927246094,-73.9647216796875,40.77167510986328,N,476,2016-04-11,2016-04-11,61,47,54.0,0,0,0,0.0,0.0,0.0,19,316,1.925559119291661,POINT (-73.96585083007811 40.75437927246094),POINT (-73.9647216796875 40.77167510986328),134,East Midtown-Turtle Bay,Manhattan,Upper East Side-Carnegie Hill,Manhattan
445,id0558782,2,2016-01-11 00:56:13,2016-01-11 01:01:50,1,-73.98786163330078,40.749393463134766,-73.97274017333984,40.75670623779297,N,337,2016-01-11,2016-01-11,58,40,49.0,0,0,0,0.0,0.0,0.0,0,287,1.511158497799948,POINT (-73.98786163330078 40.749393463134766),POINT (-73.97274017333984 40.75670623779297),129,Midtown South-Flatiron-Union Square,Manhattan,East Midtown-Turtle Bay,Manhattan
446,id1091477,2,2016-05-07 18:36:22,2016-05-08 18:32:11,1,-73.99024200439453,40.750919342041016,-73.97628021240233,40.75088882446289,N,86149,2016-05-07,2016-05-07,86,69,77.5,0.66,0,0,0.66,0.0,0.0,18,407,1.17609372107361,POINT (-73.99024200439453 40.750919342041016),POINT (-73.97628021240233 40.75088882446289),130,Midtown-Times Square,Manhattan,Murray Hill-Kips Bay,Manhattan
